timestamp,token,symbol,ltp
2026-02-15T02:24:14.102922+05:30,99926000,Nifty 50,25471.10,,N/A
2026-02-15T02:52:55.944387+05:30,99926000,Nifty 50,25471.10,,N/A
2026-02-15T03:18:52.906841+05:30,99926000,Nifty 50,25471.10,,N/A
2026-02-15T03:21:53.243223+05:30,99926000,Nifty 50,25471.10,,N/A
2026-02-15T03:24:21.504007+05:30,99926000,Nifty 50,25471.10,,N/A
2026-02-15T04:38:21.535802+05:30,99926000,Nifty 50,25471.10,,N/A
